统计时段,车辆ID,仿真时间(s),已行驶时间(s),车辆类型,车长(m), 期望速度(km/h),当前速度(km/h),当前加速度(m/s2),跟车距离(m),跟车时距(s)
1,600001,29,23,电动车,2.42,22.25,22.25,0.00,998.79,3600.00
1,600002,56,44,自行车,1.76,11.46,11.46,0.00,17.13,5.38
1,600003,41,32,电动车,2.58,27.80,27.58,0.00,76.82,10.03
1,600004,61,43,自行车,1.79,11.82,11.82,0.00,4.40,1.34
1,600005,48,32,电动车,2.49,24.65,24.65,0.00,50.17,7.33
1,600006,51,33,电动车,2.59,28.10,24.64,0.00,16.85,2.46
1,600007,67,43,自行车,1.80,11.94,11.85,0.00,6.96,2.11
1,600008,71,44,自行车,1.85,12.62,11.82,0.00,8.51,2.59
1,600009,53,32,电动车,2.64,29.75,24.40,0.01,14.40,2.12
1,600010,80,51,自行车,1.71,10.76,10.69,0.00,14.06,4.74
1,600011,60,34,电动车,2.37,20.80,20.59,0.01,9.39,1.64
1,600012,84,51,自行车,1.77,11.56,10.66,0.00,9.38,3.17
1,600013,62,32,电动车,2.49,24.80,19.49,0.08,1.81,0.33
1,600014,64,30,电动车,2.36,20.35,15.19,0.00,8.86,2.10
1,600015,74,37,自行车,1.94,13.92,13.85,0.00,10.69,2.78
1,600016,77,38,电动车,2.65,29.95,13.85,0.00,6.42,1.67
1,600017,95,51,自行车,1.65,10.04,10.04,0.00,32.06,11.50
1,600018,98,48,自行车,1.82,12.32,10.04,0.00,6.27,2.25
1,600019,68,24,电动车,2.43,22.75,19.09,0.00,4.18,0.79
1,600020,100,49,自行车,1.68,10.42,10.41,0.00,2.06,0.71
1,600021,71,24,电动车,2.64,29.75,18.82,0.00,0.50,0.10
1,600022,98,41,自行车,1.84,12.50,12.49,0.00,2.75,0.79
1,600023,102,41,电动车,2.64,29.75,10.41,0.00,4.88,1.69
1,600024,105,43,自行车,1.80,11.94,11.65,0.00,7.56,2.34
1,600025,82,21,电动车,2.57,27.35,25.92,0.05,3.47,0.48
1,600026,96,31,电动车,2.36,20.25,19.68,0.00,0.50,0.09
1,600027,98,29,电动车,2.51,25.40,21.00,0.00,0.50,0.09
1,600028,126,51,自行车,1.67,10.30,10.20,0.02,6.84,2.41
1,600029,123,47,自行车,1.71,10.86,10.84,0.00,0.50,0.17
1,600030,117,40,自行车,1.86,12.78,12.77,0.00,36.60,10.32
1,600031,119,40,电动车,2.54,26.20,12.76,0.00,0.50,0.14
1,600032,119,40,自行车,1.92,13.62,13.59,0.00,5.54,1.47
1,600033,128,40,电动车,2.54,26.45,10.24,0.01,4.82,1.70
1,600034,132,45,自行车,1.80,11.94,11.12,0.00,10.54,3.41
1,600035,120,31,电动车,2.49,24.55,23.35,0.21,0.52,0.08
1,600036,122,28,电动车,2.51,25.25,12.78,0.00,6.03,1.70
1,600037,140,42,自行车,1.81,12.14,12.10,0.00,0.50,0.15
1,600038,146,43,自行车,1.79,11.88,11.82,0.00,20.80,6.33
1,600039,122,20,电动车,2.62,29.15,18.59,0.00,0.50,0.10
1,600040,130,24,电动车,2.40,21.70,20.86,0.00,3.56,0.61
1,600041,133,25,电动车,2.60,28.25,23.93,0.00,0.71,0.11
1,600042,158,41,自行车,1.83,12.40,12.32,0.00,0.50,0.15
1,600043,157,39,自行车,1.88,13.00,12.99,0.00,8.03,2.23
1,600044,158,38,自行车,1.90,13.30,13.26,0.00,0.50,0.14
1,600045,139,21,电动车,2.53,25.85,25.14,0.00,19.40,2.78
1,600046,143,23,电动车,2.53,26.00,24.46,0.00,9.14,1.35
1,600049,150,23,电动车,2.48,24.20,23.85,0.00,9.08,1.37
1,600051,156,20,电动车,2.56,26.95,26.32,0.00,30.15,4.12
